[[ 0.28942333 -0.41441633  0.92508736]]
0.356163262366 0.381513093473 0 0
-0.0949653530738 0.0598724133127 0 0
-0.375498330506 -0.956502333655 0 0
0.769155359399 -0.429809902379 0 0
0.327173444818 -0.503185302523 0 0
0.415417313954 -0.984597250764 0 0
-0.589312220204 -0.76127546372 0 0
0.0217726475673 0.476052752482 0 0
-0.0504594783892 0.311431991321 0 0
-0.706002462759 -0.956067080749 0 0
-0.37162134967 -0.0562346664345 0 0
0.11035638426 -0.594849566098 0 0
0.122813650741 0.343786972013 0 0
0.799251114914 0.867689978719 0 0
0.524815298926 0.256101445005 0 0
-0.613032179134 -0.268929395373 0 0
-0.316259559673 -0.353867731284 0 0
0.314647148984 -0.114808288124 0 0
0.0957874991383 0.395189188837 0 0
0.128704147538 -0.196123192488 0 0
-0.67928373112 0.151568904183 0 1
-0.910753110547 0.177926655834 0 1
0.0630221743742 0.355589620562 0 0
0.769513798075 0.172042449101 0 0
-0.314934446766 0.225193785095 0 1
-0.577809047063 0.543860820037 0 1
0.491417014032 -0.577609522034 0 0
-0.94365213999 -0.687514812805 0 0
0.494277427083 -0.614115318295 0 0
-0.901126117258 0.821114502478 0 1
0.776810381888 0.754448989119 0 0
-0.168212425258 0.5673706153 0 1
-0.897773935673 -0.498661588837 0 1
-0.367125297287 -0.532542331026 0 0
0.393177791756 0.789087205192 0 0
-0.55510320318 -0.113766143571 0 1
-0.32856576364 -0.385464145244 0 0
-0.773662933504 -0.861380602236 1 0
-0.556799785567 0.568438502743 0 1
0.290817809344 -0.472191658066 0 0
-0.311203268802 -0.108080407947 0 0
0.543929297221 -0.312726150476 0 0
-0.127570682434 0.770519096806 0 1
-0.157465028568 0.877943562149 0 1
0.236094928612 0.0222880728253 0 0
-0.489658266575 0.978651081933 0 1
0.0792389475192 0.716916268033 0 1
-0.64709406595 0.721246144551 0 1
0.86482664518 -0.127978385804 0 0
0.842603117266 -0.0855312987672 0 0
0.79603058877 0.9356148978 0 0
0.740303707064 -0.626351249659 0 0
-0.283469577991 -0.132280249715 0 0
0.391728812077 0.768436072864 0 0
-0.205169325956 -0.751346614846 1 0
0.628419461411 0.483977928075 0 0
-0.948982399145 -0.409769211142 1 1
0.101255696368 0.275570488891 0 0
-0.845524392753 0.645067458457 1 1
0.440144744009 0.432855667656 0 0
-0.439285063669 0.0949598642409 0 1
-0.575489702444 -0.0195096497596 1 1
0.937708738944 -0.384656313546 0 0
0.126403237161 0.566133845223 0 0
0.15403854512 0.410202665251 0 0
0.433113986055 0.641741690715 0 0
0.626544202705 -0.893514665151 0 0
0.432027159352 -0.56705719502 0 0
0.798342284646 -0.396500468307 0 0
0.849605709821 -0.891434731073 0 0
0.806358671135 0.109425388456 0 0
0.976923280038 -0.859462513012 0 0
-0.80584439177 -0.165722645185 1 1
-0.339817076722 0.618970029489 0 1
-0.768544145253 -0.023584366312 1 1
0.740140032937 -0.730936867898 0 0
-0.079581172044 -0.271802215022 0 0
0.00362283147806 -0.608749183258 0 0
0.209761081711 0.874678320822 0 1
-0.0609807476451 0.650475795787 0 1
0.638319207546 0.626128648433 0 0
-0.167234038482 0.102243038575 1 0
0.473026913482 -0.0384550612008 0 0
-0.57419181383 0.144839275915 1 1
-0.808939353586 0.635430468197 1 1
-0.99539700414 0.093451859708 1 1
-0.102425012774 0.851803783706 0 1
0.94941461131 -0.957865946123 0 0
-0.673386551792 0.956817417091 1 1
-0.427993847021 -0.140441997677 1 0
-0.886063926303 0.90642102722 1 1
0.414087545324 -0.713402962488 0 0
0.581872763744 0.0917179043747 0 0
0.749601025462 -0.273067319454 0 0
0.711873004832 0.987298361049 0 0
-0.624706172042 -0.451057936138 1 0
0.281376573488 0.0811079120689 0 0
-0.249434094971 -0.38867296152 0 0
-0.410156070037 -0.885208530778 0 0
0.159257073084 -0.0763364590626 0 0
0.780144565804 0.710722605735 0 0
0.0244675285347 0.803676086472 0 1
-0.807887618486 -0.286404594887 1 1
-0.83440238823 0.0392931206053 1 1
0.511584781326 -0.932335894815 0 0
-0.204544812422 0.317642637856 1 1
0.163396741409 0.626120270922 0 0
-0.894885386142 -0.0405896628043 1 1
-0.489725935076 0.840822484991 1 1
0.378726041794 -0.903410463792 0 0
0.105072955293 0.984650299706 1 1
-0.906850052245 0.621286938488 1 1
-0.268734786806 0.266870644262 1 1
-0.500261899158 0.693983648077 1 1
0.594286017013 -0.623256497331 0 0
0.782328052043 0.528665428865 0 0
0.20265053854 0.624563756541 0 0
0.190850154188 0.127412144955 0 0
-0.457562505863 0.977859980406 1 1
-0.497833328601 0.369924497463 1 1
-0.18644360727 -0.225936581822 0 0
-0.949435535428 -0.090872996128 1 1
-0.752011781634 -0.712330541218 1 0
-0.763823268042 -0.404053138754 1 0
0.451014722478 -0.379253126558 0 0
0.331914032243 0.840297832737 0 1
0.328891562319 -0.242954578185 0 0
-0.375871607444 -0.195502001798 0 0
-0.0690414920703 -0.233733664549 0 0
-0.0529702973116 -0.929020558167 0 0
0.864604079364 0.010639446353 0 0
-0.235115381672 -0.309301447773 0 0
-0.02373313212 -0.27624894016 0 0
0.628810358557 0.625367787819 0 0
-0.947315075435 0.588593928332 1 1
0.242128176168 0.195680315558 0 0
-0.0242823070133 -0.603617390192 0 0
0.656294612714 -0.599328724741 0 0
-0.270319538657 0.246376839215 1 1
-0.810475703825 -0.764903906553 0 0
0.739526814249 0.168244318621 0 0
0.945622738707 -0.687297219608 0 0
-0.711909677248 -0.50524632351 0 0
-0.118085060659 -0.852135178076 0 0
-0.0844582420134 0.753265682654 1 1
-0.653424646215 0.192790079401 1 1
-0.0632999986757 -0.36224471289 0 0
-0.124059996663 -0.388576706371 0 0
0.0366825749463 -0.435516066589 0 0
-0.632802806815 0.946232678844 1 1
0.462608593732 0.970884406823 1 0
-0.90071350087 0.299117039413 1 1
-0.46971584638 -0.819213773331 0 0
-0.475533295391 -0.513487677704 0 0
0.136415407866 -0.332292868341 0 0
-0.465002466946 0.358709964414 1 1
-0.693451511473 -0.0980721300332 1 1
-0.819325095974 0.85181711902 1 1
-0.0120855123455 0.313596367101 0 0
0.968101649494 0.911354810251 0 0
-0.421104366881 -0.257643878406 0 0
-0.247993668014 0.427677130625 0 1
0.0495117491538 0.284333657322 0 0
0.127539346253 -0.641886075851 0 0
0.70153966451 -0.583736720817 0 0
-0.477749601162 0.918559584429 1 1
-0.669667741736 -0.29631840146 1 0
-0.120825852563 0.445409728371 0 1
-0.464693893047 -0.285502577508 0 0
-0.587385477742 0.508974332823 1 1
0.963673250531 0.279817782144 0 0
0.474554007111 -0.792231717043 0 0
0.331848363131 -0.911344320266 0 0
0.503385119585 -0.785042059535 0 0
-0.0574641237007 0.36111258929 0 0
-0.203630896724 -0.768820530952 0 0
0.792400574132 0.788990905578 0 0
-0.872406001455 -0.475752011298 0 1
0.869464317459 -0.212008445871 0 0
-0.0396638200274 -0.39420131285 0 0
0.42037086519 0.136944335771 0 0
0.38650260724 0.102354606436 0 0
0.443370571158 0.218980946297 0 0
-0.272932714699 -0.0242706187988 1 0
0.749876983404 -0.689965774186 0 0
0.115022114782 0.708963583232 1 1
0.169532224801 0.971631856482 1 1
0.911565432444 -0.416100166092 0 0
0.807332832574 -0.190261648922 0 0
0.549505660239 0.588787243097 0 0
-0.862548448903 0.0808417767686 1 1
0.514856225286 0.612162308726 0 0
-0.69801268362 -0.0592303887184 1 1
0.490429027141 0.919963005975 0 0
-0.653602472783 0.904121086127 1 1
0.233314149312 -0.0017698417378 0 0
0.00403097896768 0.48915882467 0 1
-0.819635885884 -0.178021134052 1 1
0.226345073624 -0.113337123413 0 0
0.95817752485 -0.188001116113 0 0
0.624927765881 0.208679661146 0 0
0.0104956667678 0.745533559081 1 1
-0.787178819857 0.471991252098 1 1
0.775557663901 0.910064905852 0 0
0.602623269756 -0.766287125811 0 0
-0.217694310377 0.990920184923 1 1
-0.346471298158 0.847259747234 1 1
0.81873029215 -0.604066594537 0 0
0.775506733483 0.0182275562588 0 0
-0.992526325769 0.702828753406 1 1
-0.25797952775 -0.565528429482 0 0
-0.615028589604 -0.817482625436 0 0
0.886447678428 0.626671527418 0 0
0.784668663569 0.19318143017 0 0
-0.0197420589801 -0.545542530554 0 0
0.651353868417 -0.438224275205 0 0
-0.791696705837 -0.448733541121 1 0
0.950062452159 -0.196912298131 0 0
0.767415025382 0.456918079459 0 0
-0.961444143357 -0.535585469482 0 1
0.298769459603 0.446716467297 0 0
-0.640941893211 -0.327862688698 1 0
-0.564844410697 0.454929617405 1 1
0.929537701709 0.227743514646 0 0
0.904618342214 0.986003859621 0 0
-0.651809473986 0.488218903345 1 1
0.233601672141 -0.909503567805 0 0
0.497719239418 0.297376784891 0 0
-0.262081855601 0.914071615244 1 1
0.0865538177779 0.107305723879 0 0
-0.0496997033738 0.490701755661 1 1
0.984152222683 -0.0176887829052 0 0
0.290893306534 -0.899757096892 0 0
0.574725354268 -0.749785522415 0 0
0.774061434 0.283401398957 0 0
0.311388275304 -0.755228214298 0 0
-0.799405799242 0.65151783524 1 1
-0.851492512992 0.640919300037 1 1
-0.858451560492 0.969917834338 1 1
-0.822525105482 -0.236397680832 1 1
0.675573452634 0.477150822168 0 0
0.159534274861 -0.445009647697 0 0
-0.244401403991 -0.39783018192 0 0
0.319402829386 -0.966345677557 0 0
0.325162505673 -0.352780174069 0 0
-0.0179892722386 0.25170010274 0 0
-0.777152731353 -0.820681482148 0 0
0.366464293726 -0.767404447141 0 0
-0.645232915295 -0.344668871329 0 0
-0.580144254673 0.688939276729 1 1
-0.828888847098 0.241869115769 1 1
-0.950789265074 0.594764904331 1 1
0.29059629605 -0.850078084512 0 0
-0.0180070971129 -0.443199841052 0 0
0.363059463613 0.315556672252 0 0
0.424601017345 -0.999108329139 0 0
-0.843779251585 0.78271816095 1 1
-0.973702216216 -0.518882812185 1 1
-0.847925335437 0.478253945704 1 1
0.970161832152 0.857207880435 0 0
-0.893565882549 -0.212376495976 1 1
-0.535089627627 -0.688099902003 0 0
0.941587256474 -0.760448219468 0 0
-0.286138535765 -0.719857003144 0 0
0.417549780148 -0.392990081141 0 0
-0.0153815740303 -0.239561635435 0 0
0.304624269865 -0.303484122362 0 0
-0.244961870613 -0.237703635236 0 0
0.0600225007957 0.323945079284 0 0
-0.399433570173 0.241918267367 1 1
0.00458453986132 0.113065058171 0 0
-0.104433595691 0.583583111861 1 1
-0.244598580472 -0.248545184907 0 0
-0.435196686127 0.377837559921 1 1
0.780408513231 -0.779039794234 0 0
-0.375055347183 0.0818613175939 1 1
-0.602737735736 -0.70644655761 0 0
0.615178154727 -0.954618537906 0 0
0.542527751379 -0.693781227464 0 0
0.565823828453 0.858235824343 0 0
0.990361811334 0.00192227906828 0 0
-0.493414858371 -0.600192169515 0 0
0.813199704114 0.100306340026 0 0
-0.701944813514 0.482928945847 1 1
-0.829821013377 0.594006577043 1 1
-0.00137092546798 -0.98474647139 0 0
-0.0912153598978 -0.716814443592 0 0
0.634578667598 0.153577638533 0 0
0.418137418143 0.863119587978 1 0
0.647907979164 -0.0761727955113 0 0
-0.216489392629 0.051204553866 0 0
-0.094406965662 -0.650705335722 0 0
-0.356329672999 -0.593262445126 0 0
0.656124279131 0.16945782855 0 0
-0.552495961205 0.284175675737 1 1
0.639837929484 0.517913889481 0 0
-0.910987828081 0.552827845224 1 1
0.935240470029 0.0583541185474 0 0
0.889306986305 -0.775999480652 0 0
0.418900639419 0.378218576576 0 0
0.683773104458 -0.859422256577 0 0
0.775797028709 0.0149308051496 0 0
-0.920036673978 0.559285523485 1 1
0.571069722893 -0.752585448945 0 0
0.430624323298 0.564356744407 0 0
0.196329697921 0.561981788539 0 0
-0.339547176984 -0.869569430427 0 0
0.031306291989 0.250567380552 0 0
-0.659215683498 -0.728059927389 0 0
-0.284224233844 0.893971509434 1 1
0.48221271636 0.179895922604 0 0
0.204785824964 0.483407398778 0 0
0.787133280713 0.265976181843 0 0
0.989894276681 -0.588479547751 0 0
0.407647120016 -0.471390595871 0 0
0.819804719688 -0.286915525259 0 0
-0.908572168549 0.834187564456 1 1
-0.478874090681 -0.883134423032 0 0
0.139236505779 0.877418360593 0 1
-0.48663808909 -0.438591748028 0 0
-0.830323177048 0.664195923781 1 1
0.992169472588 0.911611340648 0 0
-0.1388401457 -0.717904067011 0 0
-0.142544940461 -0.162542784715 0 0
0.858381315126 0.654820661611 0 0
0.230998688051 -0.16000551527 0 0
-0.951985630916 0.845338645794 1 1
0.369018773648 -0.298845966414 0 0
0.838312401786 -0.0711305135488 0 0
0.0171229166942 -0.0756679544921 0 0
0.410101212663 -0.21055985556 0 0
-0.408156865341 0.0509259897354 1 1
-0.139670199036 -0.817057830345 0 0
-0.424018885729 0.802256186391 1 1
-0.781299916312 -0.40705677382 0 1
0.799045682547 0.312708912731 0 0
-0.577727883237 -0.0561229653568 1 1
0.787101099843 0.203391703535 0 0
-0.562214948425 0.568022487638 1 1
-0.690635969759 0.216514526881 1 1
0.590229415355 -0.677764214917 0 0
0.22424958057 0.865252670619 1 1
-0.299328829789 0.664937888086 1 1
-0.00604492784078 -0.274197744602 0 0
-0.364629877148 0.156400341175 1 1
-0.539744049502 0.793345812209 1 1
-0.25758381892 -0.1113381109 0 0
0.851597072012 0.716195856217 0 0
0.709570965034 -0.103810264184 0 0
0.167145372291 -0.769008338383 0 0
0.912165401477 -0.13166989111 0 0
-0.588637912319 0.68963479486 1 1
-0.342432544004 0.0280463331423 1 0
0.419890667601 0.108109692194 0 0
-0.637384742871 0.782853847159 1 1
0.173601283712 0.792557976877 1 1
-0.941050378854 -0.661683184716 1 0
-0.80456328462 0.0651123996381 1 1
-0.725647295113 -0.996244598008 0 0
0.856918555511 0.238786024068 0 0
-0.146815702876 0.902506439427 1 1
-0.0141170192472 0.86877436554 1 1
0.973030730513 -0.502485072608 0 0
0.652811497836 0.877229487235 0 0
-0.0980090315571 -0.104879779209 0 0
0.744990176174 0.901368480762 0 0
0.757552459065 -0.343643732376 0 0
0.220090446253 0.953888234483 1 1
-0.510605522362 0.581366782287 1 1
0.638174366528 0.525125582378 0 0
0.743324234841 0.366994892602 0 0
-0.549664026988 -0.408057278837 0 0
0.164148458618 0.561760133615 0 0
-0.573444295919 0.903068320975 1 1
0.135316112822 0.493450261232 0 0
0.675177711032 -0.763489139501 0 0
-0.644034079505 0.0891704516034 1 1
-0.215207249111 -0.334370190124 0 0
-0.857220135585 -0.8543621536 0 0
-0.233225027017 -0.752395123471 0 0
0.371285367639 -0.809303586851 0 0
0.796420907651 -0.4506211421 0 0
0.662230954461 -0.824404317089 0 0
-0.44234894882 -0.601864272923 0 0
-0.322732782026 0.915442020424 1 1
0.087807496287 0.269183426939 0 0
-0.175690017675 0.147153680674 0 0
-0.784290024521 -0.0232843143439 1 1
0.660954115156 -0.18897848173 0 0
-0.246423760155 0.818681962206 1 1
0.993690785521 0.562393716351 0 0
-0.967516482624 -0.00862310974737 1 1
0.743231906137 -0.80000978585 0 0
-0.668286720542 -0.217299217721 0 1
0.946114518618 0.844612593919 0 0
0.643044642065 0.951106266075 0 0
0.652793408705 -0.402790744782 0 0
-0.952133804684 -0.707395423107 0 0
-0.896808462911 0.763251401592 1 1
0.430397125466 -0.446913861777 0 0
0.565154964289 -0.915817657052 0 0
-0.83418488781 -0.392578155343 1 1
0.999408644277 -0.793626656983 0 0
-0.764841123062 -0.142762426449 1 1
-0.4820054827 -0.734089606679 0 0
-0.744967358911 -0.195140831731 1 1
0.539013312719 -0.4770825079 0 0
-0.231459568776 0.0218571892026 0 0
0.568365082425 -0.623065038513 0 0
-0.828069709965 -0.696754443795 0 0
0.517893436014 -0.590157142334 0 0
-0.29609684912 -0.774517506795 0 0
-0.974832799591 0.235563035707 1 1
0.0497209277097 0.573851961642 1 1
-0.956201073468 -0.0393855639527 1 1
-0.359052271906 -0.0365641162898 0 0
-0.404255104704 0.190675962452 1 1
-0.571214460874 -0.862546072894 0 0
-0.372770095184 -0.883545185665 0 0
0.101865359973 -0.874824020726 0 0
0.153541904741 -0.478973811933 0 0
-0.957268145465 0.171329841907 1 1
-0.170840693851 -0.0943526988934 0 0
0.743818203043 -0.226348144706 0 0
0.922566476363 -0.471867262626 0 0
0.725871098555 -0.873862304996 0 0
0.662034976782 0.721088205946 0 0
0.323778219681 -0.11617638322 0 0
-0.11377384951 -0.268367878244 0 0
0.710058551348 0.381055210004 0 0
-0.133791908665 -0.257583701841 0 0
-0.241520274558 0.774825576366 1 1
0.795815844883 -0.892556733628 0 0
-0.79228332042 0.991608990444 1 1
0.067499187951 0.438360877118 0 0
-0.484111482331 -0.794616045695 0 0
0.08927665015 0.179763321554 0 0
0.345964634396 -0.896442803794 0 0
-0.817285374055 -0.842309504843 0 0
0.246931924776 -0.909099440428 0 0
-0.799777583397 -0.757327720386 0 0
-0.762852329683 -0.124688524606 1 1
-0.685630312053 0.771519330946 1 1
0.814935114238 0.0356358778377 0 0
0.0402176765845 0.478595097083 0 0
0.777738902369 0.121784751106 0 0
-0.749781230455 0.175973749882 1 1
0.916598524816 0.478550482602 0 0
0.901561076183 0.229125414238 0 0
-0.0450145908003 0.603269011022 1 1
-0.0118277545159 0.464176572572 1 1
0.98452168829 -0.239313366885 0 0
-0.381293079821 -0.702806516858 0 0
-0.38431649138 -0.769567101579 0 0
-0.305442055843 0.465990187548 1 1
-0.964173241135 0.706694451767 1 1
-0.355215228973 0.100677114476 1 1
0.114745823397 0.391032020255 0 0
-0.832734146104 -0.965407188437 0 0
-0.726458086665 -0.992229440693 0 0
0.633425413105 -0.366116852011 0 0
0.181076504344 0.109415856693 0 0
-0.567895135638 -0.317024946338 0 0
-0.948249897805 -0.649499804008 0 0
0.790805535043 -0.544299241821 0 0
0.102476401295 -0.918169128722 0 0
0.0515546169933 0.0484267889249 0 0
-0.288852547715 0.446974455012 1 1
-0.343272243835 0.549646611355 1 1
-0.905604501448 -0.636634482287 0 0
-0.690412421404 0.890955913181 1 1
0.829156198519 0.602967153177 0 0
-0.0665981658282 0.826047986065 1 1
0.504540866755 0.606286408438 0 0
0.967975151931 0.142856029184 0 0
-0.832507227136 0.720942366648 1 1
-0.488257699717 -0.602440047656 0 0
-0.167711915358 0.00881226985774 0 0
0.246373151708 0.569493653984 0 0
0.2375497258 0.0840921966013 0 0
-0.727210104822 0.747757484981 1 1
-0.869082797648 -0.728332114033 0 0
0.901739669866 -0.512404694674 0 0
0.401881749295 -0.838423709704 0 0
-0.925917262213 -0.828425421897 0 0
-0.0250169618351 0.798539250861 1 1
-0.739279899877 0.0176708768508 1 1
0.162039977824 0.390773130443 0 0
-0.845576886814 0.44228013566 1 1
0.0554554872724 -0.44926815277 0 0
0.569079843991 0.313969318269 0 0
-0.581080932468 0.520311083848 1 1
-0.276457218214 0.7664092326 1 1
0.141916697546 0.758210320276 1 1
0.109534192847 0.128470912177 0 0
0.587710379473 0.874803982984 0 0
0.638972470496 -0.253271599223 0 0
-0.548749820418 0.0337096412876 1 1
0.524070253681 0.301484210239 0 0
0.527093327375 0.045965784417 0 0
0.0790877953793 -0.537417721373 0 0
-0.519325045571 -0.642195081546 0 0
-0.788227644406 -0.31577835997 1 1
-0.843004305718 -0.741307214456 0 0
-0.291390165067 0.723106513659 1 1
0.28460798632 -0.11800512779 0 0
0.133337214627 -0.116118283211 0 0
0.138305352172 -0.568192928102 0 0
0.532147471057 0.912156281328 0 0
0.593029188582 0.363015456693 0 0
0.588956549823 0.431356932065 0 0
-0.92216077465 0.826667552931 1 1
0.745465565781 0.8187330913 0 0
-0.6942072117 0.742144662376 1 1
0.00407727885253 0.0500428791092 0 0
0.577327519217 0.570554459199 0 0
0.0774192374069 -0.742620799363 0 0
0.48069892447 0.237888682801 0 0
-0.494572235173 -0.857730602768 0 0
0.441695935868 -0.37513976156 0 0
0.304919581497 0.165530088195 0 0
0.701971201093 -0.251778236182 0 0
-0.286619201945 0.551485810948 1 1
-0.347007987191 0.59028831291 1 1
-0.0852430626738 -0.468125691717 0 0
-0.0502009289136 -0.999939522279 0 0
-0.134187037606 0.257526614542 0 0
0.811949210031 -0.437810126077 0 0
-0.101170736322 0.998428878808 1 1
0.657771133627 -0.399690130939 0 0
0.0556669626995 0.733394580849 1 1
0.557642854288 0.708424334549 0 0
0.580026093725 -0.246622600877 0 0
0.0982241309006 -0.847908409972 0 0
-0.0295565808244 -0.659243805292 0 0
-0.227364286449 -0.463628835844 0 0
0.864521949661 0.259354137213 0 0
-0.554414601802 -0.76244368931 0 0
-0.420890487474 0.492005936495 1 1
-0.345005902809 -0.859858848218 0 0
-0.832628213399 0.0118035546329 1 1
-0.566986643341 0.60082153142 1 1
-0.209510633188 0.332582445765 1 1
0.883428860999 0.300566718278 0 0
0.279210420272 -0.357880980649 0 0
0.011267082029 0.580620943343 1 1
0.673305115741 -0.986484909457 0 0
-0.604917368679 0.0134431388551 1 1
0.532397908781 -0.73493959977 0 0
-0.00266336932489 0.254422474582 0 0
0.83336362373 -0.567812820236 0 0
0.0334473407564 -0.274864781739 0 0
-0.733636585962 -0.429138759828 0 0
-0.736609982825 -0.395763183083 0 0
0.060253506725 0.196636921208 0 0
0.663259104287 -0.573382451436 0 0
0.583538171506 0.138052277901 0 0
0.86236791488 -0.54989115829 0 0
-0.941450541383 0.773063467983 1 1
-0.971504672094 -0.316767049938 1 1
0.710613387764 0.257025533341 0 0
0.0773585050403 0.372655998163 0 0
0.471492725626 -0.0205810692759 0 0
-0.570135676901 -0.764530064773 0 0
-0.0107140089982 -0.877126510171 0 0
-0.736681367228 -0.294908477623 1 1
0.921473587817 0.0355835351586 0 0
0.528569246741 0.805464016701 0 0
0.392901353823 0.611622377396 0 0
-0.0280907802638 0.550946906218 1 1
-0.527701955198 -0.42034089769 0 0
-0.0705475300125 -0.45973012184 0 0
-0.34302110021 -0.772066420467 0 0
0.365960527223 0.362972907481 0 0
0.682826781889 0.86578180744 0 0
0.557823163226 -0.366379765065 0 0
-0.675108424319 -0.0827022498638 1 1
-0.580478150618 -0.301228901894 0 0
-0.484996222422 0.318671654146 1 1
-0.487782188885 -0.860488626569 0 0
0.949786342063 -0.192500334729 0 0
-0.453772203329 0.756312575649 1 1
-0.797698973211 -0.98462361479 0 0
0.116402728124 0.548747984115 0 0
-0.0221224519933 0.146159648688 0 0
-0.0786723644697 -0.616966431648 0 0
-0.717313105853 -0.81470822618 0 0
0.747018078369 -0.829712510878 0 0
0.157143741656 0.103976856328 0 0
-0.791926103519 0.686021478291 1 1
-0.918657309986 -0.0386486885925 1 1
-0.270178525983 0.0874233301893 0 0
-0.363557269591 -0.212896570039 0 0
0.86385194734 0.3451725911 0 0
0.841490511702 0.593122459226 0 0
0.123500507843 0.902662774562 1 1
-0.269255290446 0.0985523531986 0 0
-0.478060570635 0.835112341315 1 1
0.0508274606643 -0.297691028761 0 0
0.684237060993 0.386965115258 0 0
-0.0171962179427 0.00154894944528 0 0
0.789641264556 -0.025209438187 0 0
0.315124835156 0.547026858823 0 0
0.241011900002 -0.145549948005 0 0
-0.975772135517 -0.428432718648 1 1
-0.965893099907 -0.900116335099 0 0
-0.214479705449 -0.979218625778 0 0
-0.975130940683 -0.194719929728 1 1
0.255772055261 0.0920098367813 0 0
-0.492844541046 -0.515453632935 0 0
-0.86101237882 -0.898746387452 0 0
0.11403201452 -0.271227878714 0 0
-0.504829671819 -0.828683743702 0 0
0.159413778037 0.913560990787 1 1
0.96169717263 0.480845610342 0 0
-0.0447300859246 -0.582200501134 0 0
-0.877815681443 -0.261475356207 1 1
0.968886701025 -0.808759059575 0 0
0.681385604427 0.210653101226 0 0
0.850973163096 0.0935541974903 0 0
0.361604697665 0.141160600476 0 0
-0.56977729079 -0.972372232121 0 0
0.0166090525492 -0.772023894322 0 0
-0.530961276216 -0.234058097795 0 0
0.747910078285 -0.51946000009 0 0
-0.315484804748 -0.121080580252 0 0
0.111791689555 0.0387122101209 0 0
0.855164209913 0.823810773803 0 0
0.0623900070316 -0.118432620827 0 0
0.622138942259 0.0534199913641 0 0
